,Title,Address or Zone,Property Details,Url,Image,Source Info,Source Date or Published Date (Days),Price,No of Bedroom Available,Floor Size or Property Size sq. feet
435,Shamelin Star Taman Shamelin Perkasa Cheras, 55300 Kuala Lumpur Federal Territory of Kuala Lumpur ,Shamelin Star For Rent. 720 sf. 2+1 rooms 2 bathrooms. Fully furnished. Kitchen cabinet. Kept well unit. Near amenities. Easy access Asking RM 62,http://rd.trovit.com/id.1NifdJ1_C1v/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.11/,#NA,iProperty,30+ days ago,MYR 620000,2,720
436,Altitude 236 Alam Damai Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Any information or viewing arrangement please call 0162110--- altitude 236 condo for sale-. Many unit available! SPECIALIST AGENT FOR ALTITUDE 23,http://rd.trovit.com/id.1OGH171Y1Z1AP/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.12/,#NA,iProperty,30+ days ago,MYR 1050000,3,1808
437,Shamelin Star Taman Shamelin Perkasa Cheras, 55300 Kuala Lumpur Federal Territory of Kuala Lumpur ,Last Release Direct Developer Units 10-15% Rebate FREE Legal Fees on Loan and Spa FREE Loan Stamp Duty 90% Loan with Panel Banks 0% Downpayment P,http://rd.trovit.com/id.1V1L1q1y1a1V1D1_/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.13/,#NA,iProperty,30+ days ago,MYR 750000,3,1164
438,Pertama Residency Taman Kobena Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Pertama Residency For Sale @ Taman Pertama 610 Sq. Ft Middle Floor Good Condition Fully Furnished Walking Distance To LRT Station Facing KLCC Wel,http://rd.trovit.com/id.1V1Zh81p1x1pE/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.14/,#NA,iProperty,30+ days ago,MYR 360000,1,610
439,Amaya Maluri Taman Maluri Cheras, 55100 Kuala Lumpur Federal Territory of Kuala Lumpur ,Walking distance to Maluri MRT and LRT station. Walking distance to Sunway Velocity Mall and AEON Shopping Centre. Below market price! Market pri,http://rd.trovit.com/id.1Y1s5n1L1e1qp/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.15/,#NA,iProperty,30+ days ago,MYR 680000,3,1128
440,Shamelin Star Taman Shamelin Perkasa Cheras, 55300 Kuala Lumpur Federal Territory of Kuala Lumpur ,Last Release Direct Developer Units 10-15% Rebate FREE Legal Fees on Loan and Spa FREE Loan Stamp Duty 90% Loan with Panel Banks 0% Downpayment P,http://rd.trovit.com/id.1_1J1YkJ1Zv9/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.16/,#NA,iProperty,30+ days ago,MYR 510000,2,774
441,Pudu Impian 1 Taman Kobena Cheras, 56100 Kuala Lumpur Federal Territory of Kuala Lumpur ,Pudu Impian Apartment Cheras. 650 sqft. 3 Rooms. 2 Baths Location Nearby: Taman Bukit Ria Taman Shamerlin Perkasa Taman Ikhlas Cheras Chan Sa,http://rd.trovit.com/id.1a1M17VY851Y/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.17/,#NA,iProperty,30+ days ago,MYR 238000,3,650
442,Shamelin Bestari Taman Shamelin Perkasa Cheras, 56100 Kuala Lumpur Federal Territory of Kuala Lumpur ,Shamelin Bestari Condo For Sale. Taman Shamelin Perkasa. 3 bedrooms 2 baths Low density 10th Storey Buildings 1007sf Partly furnished. Built-,http://rd.trovit.com/id.1d1QL1O1C1P1ox/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.18/,#NA,iProperty,30+ days ago,MYR 460000,3,1007
443,Sky Vista Residency Taman Pertama Cheras, 56100 Kuala Lumpur Federal Territory of Kuala Lumpur ,Sky Vista Residence For Sale. *. 1700sq ft. 3+1room 3bath. Corner Unit. Klcc view. 2 Water Heater. 5 aircond. 2 Car Parks. Fully Furnished Asking,http://rd.trovit.com/id.1d1R181jCw1Iv/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.19/,#NA,iProperty,30+ days ago,MYR 818000,3,1700
444,Seri Puteri Taman Ikan Emas Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,For Sale Seri Puteri 1010sf 3 bedrooms 3 bathrooms Leasehold 100m / walking distance to LRT Cheras Station Low Density 200 units only 1 car park ,http://rd.trovit.com/id.1fU17wG1f71O/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.20/,#NA,iProperty,30+ days ago,MYR 569000,3,1010
445,Putra Suria Residence Taman Ikan Emas Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Putra Suria Residensi for sale: Below Market. Non bumi lot. 3 bedrooms with 2 bathrooms. Partly Furnished. Build in kitchen Cabinet. Waking dista,http://rd.trovit.com/id.1h1T1S1Rq1XY1Q/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.21/,#NA,iProperty,30+ days ago,MYR 320000,3,748
446,Riana South Bukit Mandarina Cheras, Kuala Lumpur Federal Territory of Kuala Lumpur ,Cheras tmn connaught 2 minute walk to UCSI UNIVERSITY (top ranking 493 in worldwide) 15000 population student be your Tenant sale below mkt pric,http://rd.trovit.com/id.1q1v1J1t1ouz1C/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.22/,#NA,iProperty,17 days ago,MYR 640000,4,1200
447,Shamelin Star Taman Shamelin Perkasa Cheras, 55300 Kuala Lumpur Federal Territory of Kuala Lumpur ,Shamelin Star Move in Condition For Sales. Asking price RM 610k nego 2 + 1 bed (renovated to 3) 2 bath KLCC facing 2 carparks (Lvl 3 near entran,http://rd.trovit.com/id.1q_c1Nh11173/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.23/,#NA,iProperty,30+ days ago,MYR 610000,3,897
448,Shamelin Star Taman Shamelin Perkasa Cheras, 55300 Kuala Lumpur Federal Territory of Kuala Lumpur ,Shamelin Star. 1054sqft. 3+1Bedroom 2Bathroom. Klcc view. 2 car parks. Partial Furnished Partially furnished. Water heater. Fridge. Washing mach,http://rd.trovit.com/id.1t1hQ1S1X6Br/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.24/,#NA,iProperty,24 days ago,MYR 660000,3,1054
449,Putra Suria Residence Taman Ikan Emas Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Cheras Taman Ikan Emas@ putra suria residence Apartment`FOR SALE`. 750sf. 3room 2bath. Fully renovated. Move in condition. 5min to Cheras LRT sta,http://rd.trovit.com/id.O1TUi1-1uA0/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.12864web-modphp-035dbda39dbd8bb/tracking/what_d.kuala%20lumpur/type.1/page.18/cookieid.421531292365dbda39dbcf096.84433543/campaigns.283/pos.25/,#NA,iProperty,30+ days ago,MYR 335000,3,750
450,Vista Tasik Bandar Sri Permasuri Cheras, Kuala Lumpur Federal Territory of Kuala Lumpur ,Vista tasik bdr sri permaisuri cheras Selling rm 560k nego. Tenanted rm 15003 rooms 2 toilets 1 parking Easy access to kl n pj area. Freeho,http://rd.trovit.com/id.S1311aR10b1y/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.1/,//img-ap-1.trovit.com/img1my/S1311aR10b1y/S1311aR10b1y.1_10.jpg,iProperty,25 days ago,MYR 560000,3,969
451,Connaught Avenue Taman Connaught Cheras, Kuala Lumpur Federal Territory of Kuala Lumpur ,Connaught Avenue Full Furnished unit for SALE. High Floor facing Econsave. Full furnished with kitchen cabinet sofa TV beds etc. Currently ten,http://rd.trovit.com/id.Sr012U81B1T/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.2/,//img-ap-1.trovit.com/img1my/Sr012U81B1T/Sr012U81B1T.1_10.jpg,iProperty,7 days ago,MYR 420000,3,975
452,Pertama Residency Taman Kobena Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Cheras Pertama Residency Penthouse 980SF 2 Rooms 2 Baths High floor KLCC view Fully Furnished Short Distance to Pertama MRT station Easy acce,http://rd.trovit.com/id.TS1-iY1v1j1e/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.3/,//img-ap-1.trovit.com/img1my/TS1-iY1v1j1e/TS1-iY1v1j1e.1_10.jpg,iProperty,30+ days ago,MYR 600000,2,980
453,Angkasa Condominiums Taman Connaught Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Angkasa Condo Taman Connaught floor unit 3rooms 2bathrooms Partly Renovated unit with 1carpark Good environment 3min to UCSI IKON Giant shoppi,http://rd.trovit.com/id.ZF1Lu6m1an/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.4/,//img-ap-1.trovit.com/img1my/ZF1Lu6m1an/ZF1Lu6m1an.1_10.jpg,iProperty,30+ days ago,MYR 420000,3,927
454,Thelmes 1 Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,Thelmes @ Bdr Tun Razak for sale. Last Developer unit up for Grab. (free s legal fees). Garden unit. 1018sqft + 400sqft 3r2b with 2 car parks. ,http://rd.trovit.com/id.1e12_9gbir/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.5/,#NA,iProperty,30+ days ago,MYR 479000,3,1018
455,Altitude 236 Alam Damai Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Altitude 236 @alam damai or tmn connaught for sell. 1808 sqft. 3 rooms 4 baths. Fully furnish with renovated. 3 carpark side by side. Facing east,http://rd.trovit.com/id.1fF1iw1D91a1F/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.6/,#NA,iProperty,17 days ago,MYR 1250000,3,1808
456,Connaught Avenue Taman Connaught Cheras, Kuala Lumpur Federal Territory of Kuala Lumpur ,Connaught Avenue @ Taman Connaught FOR SALE. 950sf. 3 Bedroom 2 Bathroom. Leasehold. 2 Car Park. Fully renovated unit and fully furnished unit S,http://rd.trovit.com/id.1l1WL1m1D1J1l1F/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.7/,#NA,iProperty,30+ days ago,MYR 355000,3,950
457,Plaza 393 Taman Maluri Cheras, 55100 Kuala Lumpur Federal Territory of Kuala Lumpur ,Plaza 393 @ Taman Maluri Cheras For Sale. Leasehold. 1250sf Corner unit. Well kept. Prime location. Easy accessible and near to amenities. Asking,http://rd.trovit.com/id.1n5AO1121FH/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.8/,#NA,iProperty,30+ days ago,MYR 500000,3,1250
458,Connaught Avenue Taman Connaught Cheras, Kuala Lumpur Federal Territory of Kuala Lumpur ,Connaught Avenue @ Taman Connaught FOR SALE Near Leisure Mall. 950sf. 3 Bedroom 2 Bathroom. 1 Car Park. 24ur security Partially furnished unit K,http://rd.trovit.com/id.1nDO1I1QB1_K/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.9/,#NA,iProperty,30+ days ago,MYR 310000,3,950
459,Sky Vista Residency Taman Pertama Cheras, 56100 Kuala Lumpur Federal Territory of Kuala Lumpur ,Sky Vista Residensy for Sale = RM 660k only! *. Freehold. 3+1 rooms  2 Bathrooms. 2 side by side car parks. Very nice condition Remarks: To faci,http://rd.trovit.com/id.1ro1x43f1r1s/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.10/,#NA,iProperty,30+ days ago,MYR 660000,3,1450
460,Shamelin Star Taman Shamelin Perkasa Cheras, 55300 Kuala Lumpur Federal Territory of Kuala Lumpur ,Last Release Direct Developer Units 10-15% Rebate FREE Legal Fees on Loan and Spa FREE Loan Stamp Duty 90% Loan with Panel Banks 0% Downpayment P,http://rd.trovit.com/id.1thd11b1YC1j/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.11/,#NA,iProperty,30+ days ago,MYR 650000,3,914
461,Emerald Hill Alam Damai Cheras, Kuala Lumpur Federal Territory of Kuala Lumpur ,Not just a Condo Its a Township with 47 acres like KLCC Park size for you and your beloved furry friends Its LakeFront Condo view with own Jungle,http://rd.trovit.com/id.1m1o161hrI1gO/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.12/,#NA,iProperty,18 days ago,MYR 794888,3,1195
462,Maxim Residences Taman Len Seng Cheras, 43200 Kuala Lumpur Federal Territory of Kuala Lumpur ,Maxim Residences CHERAS condo for sale = SELLING PRICE 370k only Built Up: 619sf 1 room. 1 parking walking distance to MRT Cheras Sentral Basic ,http://rd.trovit.com/id.1nE1P1Wpx1q1x/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.13/,#NA,iProperty,19 days ago,MYR 369999,1,619
463,Altitude 236 Alam Damai Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,ALTITUDE 236 FOR SELL super nice unit for sell awesome renovation with very good condition very nice area easy access near ucsi school good for i,http://rd.trovit.com/id.1oCS1yx1_1e1e/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.14/,#NA,iProperty,30+ days ago,MYR 1699999,4,1800
464,Vista Harmoni Taman Len Seng Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Vista Harmoni Condominium Cheras FREEHOLD Near at Taman Len Seng/ Bukit Cheras Gated  Guarded Greenery environment Easy access 1km to Connaught,http://rd.trovit.com/id.1z1q1DqG1qr0/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.15/,#NA,iProperty,26 days ago,MYR 430000,3,1163
465,Connaught Avenue Taman Connaught Cheras, Kuala Lumpur Federal Territory of Kuala Lumpur ,Connaught Avenue is an established Condo. Situated at a very strategic place. Plaza Phoenix is just walking distance from the Condo. A newly buil,http://rd.trovit.com/id.2Qc1NN1DMe/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.16/,#NA,iProperty,30+ days ago,MYR 475000,3,950
466,Angkasa Condominiums Taman Connaught Cheras, 56000 Kuala Lumpur Federal Territory of Kuala Lumpur ,Well keep unit Fully furnished 1 car park lot Swimming pool view Freehold property 3 bedroom and 2 bath room and built in Kitchen cabinet an,http://rd.trovit.com/id.3s1b1Q1U_K1H/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.17/,#NA,iProperty,24 days ago,MYR 385000,3,920
467,Amaya Maluri Taman Maluri Cheras, 55100 Kuala Lumpur Federal Territory of Kuala Lumpur ,Amaya Maluri for Sale! ` Below market unit` Fully renovated` Fully furnished` 3 room 2 bath` Leasehold` 1 carpark Walking distance to Sunway Velo,http://rd.trovit.com/id.7akM1X16x4/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.18/,#NA,iProperty,30+ days ago,MYR 570000,2,920
468,Suasana Lumayan Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,Suasana lumayan condo @ bandar sri permaisuri block a with nice garden view fully furnish unit come with nice kitchen cabinet with 2 parking lot ,http://rd.trovit.com/id.9a0O01D1M1I/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.19/,#NA,iProperty,30+ days ago,MYR 495000,4,1142
469,Suasana Lumayan Bandar Tun Razak Cheras, 56000 Bandar Tun Razak Salak South Kuala Lumpur Federal Territory of Kuala Lumpur ,Below market price and this unit is come with two parking i have few unit on hand right now for more information please call wilson 016-2519--- t,http://rd.trovit.com/id.C13Me1L51th/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.20/,#NA,iProperty,30+ days ago,MYR 440000,4,1142
470,Vila Vista Taman Pertama Cheras, 56100 Kuala Lumpur Federal Territory of Kuala Lumpur ,Cheras taman pertama villa vista condominum for sale. 1672sf. 4room 4bath. 2carpark. Fully renovated kitchen cabinet plaster ceiling. Near mrt.,http://rd.trovit.com/id.N1V1V1L1as21w/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.21/,#NA,iProperty,30+ days ago,MYR 990000,4,1672
471,Shamelin Star Taman Shamelin Perkasa Cheras, 55300 Kuala Lumpur Federal Territory of Kuala Lumpur ,Shamelin Star Condominium For Sales. 800 sqf. 3 Rooms. 2 Baths. 2 Park. *Location nearby Pusat Pungutan Zakat Restoran Uncle Meng Moderns Club,http://rd.trovit.com/id.N1VvLUp111m/origin.2/section.1/section_type.1/country.my/vertical.homes/iuid.1302web-modphp-095dbda3a2e0e2b/tracking/what_d.kuala%20lumpur/type.1/page.19/cookieid.421531292365dbda3a2e03cf8.96176913/campaigns.283/pos.22/,#NA,iProperty,30+ days ago,MYR 610000,3,800
